% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
1.363	1	1	137	4	1	22	2769	22	2769	0
1.363	1	1	137	4	1	22	2769	22	2769	0
1.364	1	1	137	5	1	22	2769	22	2769	0
1.364	1	1	137	5	1	22	2769	22	2769	0
1.364	1	1	137	5	1	22	2769	22	2769	0
1.365	1	1	137	6	1	22	2769	22	2769	0
1.365	1	1	137	6	1	22	2769	22	2769	0
1.365	1	1	137	6	1	22	2769	22	2769	0
1.366	1	1	137	7	1	22	2769	22	2769	0
1.366	1	1	137	7	1	22	2769	22	2769	0
1.366	1	1	137	7	1	22	2769	22	2769	0
1.367	1	1	137	8	1	22	2769	22	2769	0
1.367	1	1	137	8	1	22	2769	22	2769	0
1.367	1	1	137	8	1	22	2769	22	2769	0
1.368	1	1	137	9	1	22	2769	22	2769	0
1.368	1	1	137	9	1	22	2769	22	2769	0
1.368	1	1	137	9	1	22	2769	22	2769	0
1.369	1	1	137	10	1	22	2769	22	2769	0
1.369	1	1	137	10	1	22	2769	22	2769	0
1.369	1	1	137	10	1	22	2769	22	2769	0
1.37	1	1	138	1	1	22	2769	22	2769	0
1.37	1	1	138	1	1	22	2769	22	2769	0
1.37	1	1	138	1	1	22	2769	22	2769	0
1.371	1	1	138	2	1	22	2769	22	2769	0
1.371	1	1	138	2	1	22	2769	22	2769	0
1.371	1	1	138	2	1	22	2769	22	2769	0
1.372	1	1	138	3	1	22	2769	22	2769	0
1.372	1	1	138	3	1	22	2769	22	2769	0
1.372	1	1	138	3	1	22	2769	22	2769	0
1.373	1	1	138	4	1	22	2769	22	2769	0
1.373	1	1	138	4	1	22	2769	22	2769	0
1.373	1	1	138	4	1	22	2769	22	2769	0
1.374	1	1	138	5	1	22	2769	22	2769	0
1.374	1	1	138	5	1	22	2769	22	2769	0
1.374	1	1	138	5	1	22	2769	22	2769	0
1.375	1	1	138	6	1	22	2769	22	2769	0
1.375	1	1	138	6	1	22	2769	22	2769	0
1.375	1	1	138	6	1	22	2769	22	2769	0
1.376	1	1	138	7	1	22	2769	22	2769	0
1.376	1	1	138	7	1	22	2769	22	2769	0
1.376	1	1	138	7	1	22	2769	22	2769	0
1.377	1	1	138	8	1	22	2769	22	2769	0
1.377	1	1	138	8	1	22	2769	22	2769	0
1.377	1	1	138	8	1	22	2769	22	2769	0
1.378	1	1	138	9	1	22	2769	22	2769	0
1.378	1	1	138	9	1	22	2769	22	2769	0
1.378	1	1	138	9	1	22	2769	22	2769	0
1.379	1	1	138	10	1	22	2769	22	2769	0
1.379	1	1	138	10	1	22	2769	22	2769	0
1.379	1	1	138	10	1	22	2769	22	2769	0
1.38	1	1	139	1	1	22	2769	22	2769	0
1.38	1	1	139	1	1	22	2769	22	2769	0
1.38	1	1	139	1	1	22	2769	22	2769	0
1.381	1	1	139	2	1	22	2769	22	2769	0
1.381	1	1	139	2	1	22	2769	22	2769	0
1.381	1	1	139	2	1	22	2769	22	2769	0
1.382	1	1	139	3	1	22	2769	22	2769	0
1.382	1	1	139	3	1	22	2769	22	2769	0
1.382	1	1	139	3	1	22	2769	22	2769	0
1.383	1	1	139	4	1	22	2769	22	2769	0
1.383	1	1	139	4	1	22	2769	22	2769	0
1.383	1	1	139	4	1	22	2769	22	2769	0
1.384	1	1	139	5	1	22	2769	22	2769	0
1.384	1	1	139	5	1	22	2769	22	2769	0
1.384	1	1	139	5	1	22	2769	22	2769	0
1.385	1	1	139	6	1	22	2769	22	2769	0
1.385	1	1	139	6	1	22	2769	22	2769	0
1.385	1	1	139	6	1	22	2769	22	2769	0
1.386	1	1	139	7	1	22	2769	22	2769	0
1.386	1	1	139	7	1	22	2769	22	2769	0
1.386	1	1	139	7	1	22	2769	22	2769	0
1.387	1	1	139	8	1	22	2769	22	2769	0
1.387	1	1	139	8	1	22	2769	22	2769	0
1.387	1	1	139	8	1	22	2769	22	2769	0
1.388	1	1	139	9	1	22	2769	22	2769	0
1.388	1	1	139	9	1	22	2769	22	2769	0
1.388	1	1	139	9	1	22	2769	22	2769	0
1.389	1	1	139	10	1	22	2769	22	2769	0
1.389	1	1	139	10	1	22	2769	22	2769	0
1.389	1	1	139	10	1	22	2769	22	2769	0
1.39	1	1	140	1	1	22	2769	22	2769	0
1.39	1	1	140	1	1	22	2769	22	2769	0
1.39	1	1	140	1	1	22	2769	22	2769	0
1.391	1	1	140	2	1	22	2769	22	2769	0
1.391	1	1	140	2	1	22	2769	22	2769	0
1.391	1	1	140	2	1	22	2769	22	2769	0
1.392	1	1	140	3	1	22	2769	22	2769	0
1.392	1	1	140	3	1	22	2769	22	2769	0
1.392	1	1	140	3	1	22	2769	22	2769	0
1.393	1	1	140	4	1	22	2769	22	2769	0
1.393	1	1	140	4	1	22	2769	22	2769	0
1.393	1	1	140	4	1	22	2769	22	2769	0
1.394	1	1	140	5	1	22	2769	22	2769	0
1.394	1	1	140	5	1	22	2769	22	2769	0
1.394	1	1	140	5	1	22	2769	22	2769	0
1.395	1	1	140	6	1	22	2769	22	2769	0
1.395	1	1	140	6	1	22	2769	22	2769	0
1.395	1	1	140	6	1	22	2769	22	2769	0
1.396	1	1	140	7	1	22	2769	22	2769	0
1.396	1	1	140	7	1	22	2769	22	2769	0
1.396	1	1	140	7	1	22	2769	22	2769	0
1.397	1	1	140	8	1	22	2769	22	2769	0
1.397	1	1	140	8	1	22	2769	22	2769	0
1.397	1	1	140	8	1	22	2769	22	2769	0
1.398	1	1	140	9	1	22	2769	22	2769	0
1.398	1	1	140	9	1	22	2769	22	2769	0
1.398	1	1	140	9	1	22	2769	22	2769	0
1.399	1	1	140	10	1	22	2769	22	2769	0
1.399	1	1	140	10	1	22	2769	22	2769	0
1.399	1	1	140	10	1	22	2769	22	2769	0
1.4	1	1	141	1	1	22	2769	22	2769	0
1.4	1	1	141	1	1	22	2769	22	2769	0
1.4	1	1	141	1	1	22	2769	22	2769	0
1.401	1	1	141	2	1	22	2769	22	2769	0
1.401	1	1	141	2	1	22	2769	22	2769	0
1.401	1	1	141	2	1	22	2769	22	2769	0
1.402	1	1	141	3	1	22	2769	22	2769	0
1.402	1	1	141	3	1	22	2769	22	2769	0
1.402	1	1	141	3	1	22	2769	22	2769	0
1.403	1	1	141	4	1	22	2769	22	2769	0
1.403	1	1	141	4	1	22	2769	22	2769	0
1.403	1	1	141	4	1	22	2769	22	2769	0
1.404	1	1	141	5	1	22	2769	22	2769	0
1.404	1	1	141	5	1	22	2769	22	2769	0
1.404	1	1	141	5	1	22	2769	22	2769	0
1.405	1	1	141	6	1	22	2769	22	2769	0
1.405	1	1	141	6	1	22	2769	22	2769	0
1.405	1	1	141	6	1	22	2769	22	2769	0
1.406	1	1	141	7	1	22	2769	22	2769	0
1.406	1	1	141	7	1	22	2769	22	2769	0
1.406	1	1	141	7	1	22	2769	22	2769	0
1.407	1	1	141	8	1	22	2769	22	2769	0
1.407	1	1	141	8	1	22	2769	22	2769	0
1.407	1	1	141	8	1	22	2769	22	2769	0
1.408	1	1	141	9	1	22	2769	22	2769	0
1.408	1	1	141	9	1	22	2769	22	2769	0
1.408	1	1	141	9	1	22	2769	22	2769	0
1.409	1	1	141	10	1	22	2769	22	2769	0
1.409	1	1	141	10	1	22	2769	22	2769	0
1.409	1	1	141	10	1	22	2769	22	2769	0
1.41	1	1	142	1	1	22	2769	22	2769	0
1.41	1	1	142	1	1	22	2769	22	2769	0
1.41	1	1	142	1	1	22	2769	22	2769	0
1.411	1	1	142	2	1	22	2769	22	2769	0
1.411	1	1	142	2	1	22	2769	22	2769	0
1.411	1	1	142	2	1	22	2769	22	2769	0
1.412	1	1	142	3	1	22	2769	22	2769	0
1.412	1	1	142	3	1	22	2769	22	2769	0
1.412	1	1	142	3	1	22	2769	22	2769	0
1.413	1	1	142	4	1	22	2769	22	2769	0
1.413	1	1	142	4	1	22	2769	22	2769	0
1.413	1	1	142	4	1	22	2769	22	2769	0
1.414	1	1	142	5	1	22	2769	22	2769	0
1.414	1	1	142	5	1	22	2769	22	2769	0
1.414	1	1	142	5	1	22	2769	22	2769	0
1.415	1	1	142	6	1	22	2769	22	2769	0
1.415	1	1	142	6	1	22	2769	22	2769	0
1.415	1	1	142	6	1	22	2769	22	2769	0
1.416	1	1	142	7	1	22	2769	22	2769	0
1.416	1	1	142	7	1	22	2769	22	2769	0
1.416	1	1	142	7	1	22	2769	22	2769	0
1.417	1	1	142	8	1	22	2769	22	2769	0
1.417	1	1	142	8	1	22	2769	22	2769	0
1.417	1	1	142	8	1	22	2769	22	2769	0
1.418	1	1	142	9	1	22	2769	22	2769	0
1.418	1	1	142	9	1	22	2769	22	2769	0
1.418	1	1	142	9	1	22	2769	22	2769	0
1.419	1	1	142	10	1	22	2769	22	2769	0
1.419	1	1	142	10	1	22	2769	22	2769	0
1.419	1	1	142	10	1	22	2769	22	2769	0
1.42	1	1	143	1	1	22	2769	22	2769	0
1.42	1	1	143	1	1	22	2769	22	2769	0
1.42	1	1	143	1	1	22	2769	22	2769	0
1.421	1	1	143	2	1	22	2769	22	2769	0
1.421	1	1	143	2	1	22	2769	22	2769	0
1.421	1	1	143	2	1	22	2769	22	2769	0
1.422	1	1	143	3	1	22	2769	22	2769	0
1.422	1	1	143	3	1	22	2769	22	2769	0
1.422	1	1	143	3	1	22	2769	22	2769	0
1.423	1	1	143	4	1	22	2769	22	2769	0
1.423	1	1	143	4	1	22	2769	22	2769	0
1.423	1	1	143	4	1	22	2769	22	2769	0
1.424	1	1	143	5	1	22	2769	22	2769	0
1.424	1	1	143	5	1	22	2769	22	2769	0
1.424	1	1	143	5	1	22	2769	22	2769	0
1.425	1	1	143	6	1	22	2769	22	2769	0
1.425	1	1	143	6	1	22	2769	22	2769	0
1.425	1	1	143	6	1	22	2769	22	2769	0
1.426	1	1	143	7	1	22	2769	22	2769	0
1.426	1	1	143	7	1	22	2769	22	2769	0
1.426	1	1	143	7	1	22	2769	22	2769	0
1.427	1	1	143	8	1	22	2769	22	2769	0
1.427	1	1	143	8	1	22	2769	22	2769	0
1.427	1	1	143	8	1	22	2769	22	2769	0
1.428	1	1	143	9	1	22	2769	22	2769	0
1.428	1	1	143	9	1	22	2769	22	2769	0
1.428	1	1	143	9	1	22	2769	22	2769	0
1.429	1	1	143	10	1	22	2769	22	2769	0
1.429	1	1	143	10	1	22	2769	22	2769	0
1.429	1	1	143	10	1	22	2769	22	2769	0
1.43	1	1	144	1	1	22	2769	22	2769	0
1.43	1	1	144	1	1	22	2769	22	2769	0
1.43	1	1	144	1	1	22	2769	22	2769	0
1.431	1	1	144	2	1	22	2769	22	2769	0
1.431	1	1	144	2	1	22	2769	22	2769	0
1.431	1	1	144	2	1	22	2769	22	2769	0
1.432	1	1	144	3	1	22	2769	22	2769	0
1.432	1	1	144	3	1	22	2769	22	2769	0
1.432	1	1	144	3	1	22	2769	22	2769	0
1.433	1	1	144	4	1	22	2769	22	2769	0
1.433	1	1	144	4	1	22	2769	22	2769	0
1.433	1	1	144	4	1	22	2769	22	2769	0
1.434	1	1	144	5	1	22	2769	22	2769	0
1.434	1	1	144	5	1	22	2769	22	2769	0
1.434	1	1	144	5	1	22	2769	22	2769	0
1.435	1	1	144	6	1	22	2769	22	2769	0
1.435	1	1	144	6	1	22	2769	22	2769	0
1.435	1	1	144	6	1	22	2769	22	2769	0
1.436	1	1	144	7	1	22	2769	22	2769	0
1.436	1	1	144	7	1	22	2769	22	2769	0
1.436	1	1	144	7	1	22	2769	22	2769	0
1.437	1	1	144	8	1	22	2769	22	2769	0
1.437	1	1	144	8	1	22	2769	22	2769	0
1.437	1	1	144	8	1	22	2769	22	2769	0
1.438	1	1	144	9	1	22	2769	22	2769	0
1.438	1	1	144	9	1	22	2769	22	2769	0
1.438	1	1	144	9	1	22	2769	22	2769	0
1.439	1	1	144	10	1	22	2769	22	2769	0
1.439	1	1	144	10	1	22	2769	22	2769	0
1.439	1	1	144	10	1	22	2769	22	2769	0
1.44	1	1	145	1	1	22	2769	22	2769	0
1.44	1	1	145	1	1	22	2769	22	2769	0
1.44	1	1	145	1	1	22	2769	22	2769	0
1.441	1	1	145	2	1	22	2769	22	2769	0
1.441	1	1	145	2	1	22	2769	22	2769	0
1.441	1	1	145	2	1	22	2769	22	2769	0
1.442	1	1	145	3	1	22	2769	22	2769	0
1.442	1	1	145	3	1	22	2769	22	2769	0
1.442	1	1	145	3	1	22	2769	22	2769	0
1.443	1	1	145	4	1	22	2769	22	2769	0
1.443	1	1	145	4	1	22	2769	22	2769	0
1.443	1	1	145	4	1	22	2769	22	2769	0
1.444	1	1	145	5	1	22	2769	22	2769	0
1.444	1	1	145	5	1	22	2769	22	2769	0
1.444	1	1	145	5	1	22	2769	22	2769	0
1.445	1	1	145	6	1	22	2769	22	2769	0
1.445	1	1	145	6	1	22	2769	22	2769	0
1.445	1	1	145	6	1	22	2769	22	2769	0
1.446	1	1	145	7	1	22	2769	22	2769	0
1.446	1	1	145	7	1	22	2769	22	2769	0
1.446	1	1	145	7	1	22	2769	22	2769	0
1.447	1	1	145	8	1	22	2769	22	2769	0
1.447	1	1	145	8	1	22	2769	22	2769	0
1.447	1	1	145	8	1	22	2769	22	2769	0
1.448	1	1	145	9	1	22	2769	22	2769	0
1.448	1	1	145	9	1	22	2769	22	2769	0
1.448	1	1	145	9	1	22	2769	22	2769	0
1.449	1	1	145	10	1	22	2769	22	2769	0
1.449	1	1	145	10	1	22	2769	22	2769	0
1.449	1	1	145	10	1	22	2769	22	2769	0
1.45	1	1	146	1	1	22	2769	22	2769	0
1.45	1	1	146	1	1	22	2769	22	2769	0
1.45	1	1	146	1	1	22	2769	22	2769	0
1.451	1	1	146	2	1	22	2769	22	2769	0
1.451	1	1	146	2	1	22	2769	22	2769	0
1.451	1	1	146	2	1	22	2769	22	2769	0
1.452	1	1	146	3	1	22	2769	22	2769	0
1.452	1	1	146	3	1	22	2769	22	2769	0
1.452	1	1	146	3	1	22	2769	22	2769	0
1.453	1	1	146	4	1	22	2769	22	2769	0
1.453	1	1	146	4	1	22	2769	22	2769	0
1.453	1	1	146	4	1	22	2769	22	2769	0
1.454	1	1	146	5	1	22	2769	22	2769	0
1.454	1	1	146	5	1	22	2769	22	2769	0
1.454	1	1	146	5	1	22	2769	22	2769	0
1.455	1	1	146	6	1	22	2769	22	2769	0
1.455	1	1	146	6	1	22	2769	22	2769	0
1.455	1	1	146	6	1	22	2769	22	2769	0
1.456	1	1	146	7	1	22	2769	22	2769	0
1.456	1	1	146	7	1	22	2769	22	2769	0
1.456	1	1	146	7	1	22	2769	22	2769	0
1.457	1	1	146	8	1	22	2769	22	2769	0
1.457	1	1	146	8	1	22	2769	22	2769	0
1.457	1	1	146	8	1	22	2769	22	2769	0
1.458	1	1	146	9	1	22	2769	22	2769	0
1.458	1	1	146	9	1	22	2769	22	2769	0
1.458	1	1	146	9	1	22	2769	22	2769	0
1.459	1	1	146	10	1	22	2769	22	2769	0
1.459	1	1	146	10	1	22	2769	22	2769	0
1.459	1	1	146	10	1	22	2769	22	2769	0
1.46	1	1	147	1	1	22	2769	22	2769	0
1.46	1	1	147	1	1	22	2769	22	2769	0
1.46	1	1	147	1	1	22	2769	22	2769	0
1.461	1	1	147	2	1	22	2769	22	2769	0
1.461	1	1	147	2	1	22	2769	22	2769	0
1.461	1	1	147	2	1	22	2769	22	2769	0
1.462	1	1	147	3	1	22	2769	22	2769	0
1.462	1	1	147	3	1	22	2769	22	2769	0
1.462	1	1	147	3	1	22	2769	22	2769	0
1.463	1	1	147	4	1	22	2769	22	2769	0
1.463	1	1	147	4	1	22	2769	22	2769	0
1.463	1	1	147	4	1	22	2769	22	2769	0
1.464	1	1	147	5	1	22	2769	22	2769	0
1.464	1	1	147	5	1	22	2769	22	2769	0
1.464	1	1	147	5	1	22	2769	22	2769	0
1.465	1	1	147	6	1	22	2769	22	2769	0
1.465	1	1	147	6	1	22	2769	22	2769	0
1.465	1	1	147	6	1	22	2769	22	2769	0
1.466	1	1	147	7	1	22	2769	22	2769	0
1.466	1	1	147	7	1	22	2769	22	2769	0
1.466	1	1	147	7	1	22	2769	22	2769	0
1.467	1	1	147	8	1	22	2769	22	2769	0
1.467	1	1	147	8	1	22	2769	22	2769	0
1.467	1	1	147	8	1	22	2769	22	2769	0
1.468	1	1	147	9	1	22	2769	22	2769	0
1.468	1	1	147	9	1	22	2769	22	2769	0
1.468	1	1	147	9	1	22	2769	22	2769	0
1.469	1	1	147	10	1	22	2769	22	2769	0
1.469	1	1	147	10	1	22	2769	22	2769	0
1.469	1	1	147	10	1	22	2769	22	2769	0
1.47	1	1	148	1	1	22	2769	22	2769	0
1.47	1	1	148	1	1	22	2769	22	2769	0
1.47	1	1	148	1	1	22	2769	22	2769	0
1.471	1	1	148	2	1	22	2769	22	2769	0
1.471	1	1	148	2	1	22	2769	22	2769	0
1.471	1	1	148	2	1	22	2769	22	2769	0
1.472	1	1	148	3	1	22	2769	22	2769	0
1.472	1	1	148	3	1	22	2769	22	2769	0
1.472	1	1	148	3	1	22	2769	22	2769	0
1.473	1	1	148	4	1	22	2769	22	2769	0
1.473	1	1	148	4	1	22	2769	22	2769	0
1.473	1	1	148	4	1	22	2769	22	2769	0
1.474	1	1	148	5	1	22	2769	22	2769	0
1.474	1	1	148	5	1	22	2769	22	2769	0
1.474	1	1	148	5	1	22	2769	22	2769	0
1.475	1	1	148	6	1	22	2769	22	2769	0
1.475	1	1	148	6	1	22	2769	22	2769	0
1.475	1	1	148	6	1	22	2769	22	2769	0
1.476	1	1	148	7	1	22	2769	22	2769	0
1.476	1	1	148	7	1	22	2769	22	2769	0
1.476	1	1	148	7	1	22	2769	22	2769	0
1.477	1	1	148	8	1	22	2769	22	2769	0
1.477	1	1	148	8	1	22	2769	22	2769	0
1.477	1	1	148	8	1	22	2769	22	2769	0
1.478	1	1	148	9	1	22	2769	22	2769	0
1.478	1	1	148	9	1	22	2769	22	2769	0
1.478	1	1	148	9	1	22	2769	22	2769	0
1.479	1	1	148	10	1	22	2769	22	2769	0
1.479	1	1	148	10	1	22	2769	22	2769	0
1.479	1	1	148	10	1	22	2769	22	2769	0
1.48	1	1	149	1	1	22	2769	22	2769	0
1.48	1	1	149	1	1	22	2769	22	2769	0
1.48	1	1	149	1	1	22	2769	22	2769	0
1.481	1	1	149	2	1	22	2769	22	2769	0
1.481	1	1	149	2	1	22	2769	22	2769	0
1.481	1	1	149	2	1	22	2769	22	2769	0
1.482	1	1	149	3	1	22	2769	22	2769	0
1.482	1	1	149	3	1	22	2769	22	2769	0
1.482	1	1	149	3	1	22	2769	22	2769	0
1.483	1	1	149	4	1	22	2769	22	2769	0
1.483	1	1	149	4	1	22	2769	22	2769	0
1.483	1	1	149	4	1	22	2769	22	2769	0
1.484	1	1	149	5	1	22	2769	22	2769	0
1.484	1	1	149	5	1	22	2769	22	2769	0
1.484	1	1	149	5	1	22	2769	22	2769	0
1.485	1	1	149	6	1	22	2769	22	2769	0
1.485	1	1	149	6	1	22	2769	22	2769	0
1.485	1	1	149	6	1	22	2769	22	2769	0
1.486	1	1	149	7	1	22	2769	22	2769	0
1.486	1	1	149	7	1	22	2769	22	2769	0
1.486	1	1	149	7	1	22	2769	22	2769	0
1.487	1	1	149	8	1	22	2769	22	2769	0
1.487	1	1	149	8	1	22	2769	22	2769	0
1.487	1	1	149	8	1	22	2769	22	2769	0
1.488	1	1	149	9	1	22	2769	22	2769	0
1.488	1	1	149	9	1	22	2769	22	2769	0
1.488	1	1	149	9	1	22	2769	22	2769	0
1.489	1	1	149	10	1	22	2769	22	2769	0
1.489	1	1	149	10	1	22	2769	22	2769	0
1.489	1	1	149	10	1	22	2769	22	2769	0
1.49	1	1	150	1	1	22	2769	22	2769	0
1.49	1	1	150	1	1	22	2769	22	2769	0
1.49	1	1	150	1	1	22	2769	22	2769	0
1.491	1	1	150	2	1	22	2769	22	2769	0
1.491	1	1	150	2	1	22	2769	22	2769	0
1.491	1	1	150	2	1	22	2769	22	2769	0
1.492	1	1	150	3	1	22	2769	22	2769	0
1.492	1	1	150	3	1	22	2769	22	2769	0
1.492	1	1	150	3	1	22	2769	22	2769	0
1.493	1	1	150	4	1	22	2769	22	2769	0
1.493	1	1	150	4	1	22	2769	22	2769	0
1.493	1	1	150	4	1	22	2769	22	2769	0
1.494	1	1	150	5	1	22	2769	22	2769	0
1.494	1	1	150	5	1	22	2769	22	2769	0
1.494	1	1	150	5	1	22	2769	22	2769	0
1.495	1	1	150	6	1	22	2769	22	2769	0
1.495	1	1	150	6	1	22	2769	22	2769	0
1.495	1	1	150	6	1	22	2769	22	2769	0
1.496	1	1	150	7	1	22	2769	22	2769	0
1.496	1	1	150	7	1	22	2769	22	2769	0
1.496	1	1	150	7	1	22	2769	22	2769	0
1.497	1	1	150	8	1	22	2769	22	2769	0
1.497	1	1	150	8	1	22	2769	22	2769	0
1.497	1	1	150	8	1	22	2769	22	2769	0
1.498	1	1	150	9	1	22	2769	22	2769	0
1.498	1	1	150	9	1	22	2769	22	2769	0
1.498	1	1	150	9	1	22	2769	22	2769	0
1.499	1	1	150	10	1	22	2769	22	2769	0
1.499	1	1	150	10	1	22	2769	22	2769	0
1.499	1	1	150	10	1	22	2769	22	2769	0
1.5	1	1	151	1	1	22	2769	22	2769	0
1.5	1	1	151	1	1	22	2769	22	2769	0
1.5	1	1	151	1	1	22	2769	22	2769	0
1.501	1	1	151	2	1	22	2769	22	2769	0
1.501	1	1	151	2	1	22	2769	22	2769	0
1.501	1	1	151	2	1	22	2769	22	2769	0
1.502	1	1	151	3	1	22	2769	22	2769	0
1.502	1	1	151	3	1	22	2769	22	2769	0
1.502	1	1	151	3	1	22	2769	22	2769	0
1.503	1	1	151	4	1	22	2769	22	2769	0
1.503	1	1	151	4	1	22	2769	22	2769	0
1.503	1	1	151	4	1	22	2769	22	2769	0
1.504	1	1	151	5	1	22	2769	22	2769	0
1.504	1	1	151	5	1	22	2769	22	2769	0
1.504	1	1	151	5	1	22	2769	22	2769	0
1.505	1	1	151	6	1	22	2769	22	2769	0
1.505	1	1	151	6	1	22	2769	22	2769	0
1.505	1	1	151	6	1	22	2769	22	2769	0
1.506	1	1	151	7	1	22	2769	22	2769	0
1.506	1	1	151	7	1	22	2769	22	2769	0
1.506	1	1	151	7	1	22	2769	22	2769	0
1.507	1	1	151	8	1	22	2769	22	2769	0
1.507	1	1	151	8	1	22	2769	22	2769	0
1.507	1	1	151	8	1	22	2769	22	2769	0
1.508	1	1	151	9	1	22	2769	22	2769	0
1.508	1	1	151	9	1	22	2769	22	2769	0
1.508	1	1	151	9	1	22	2769	22	2769	0
1.509	1	1	151	10	1	22	2769	22	2769	0
1.509	1	1	151	10	1	22	2769	22	2769	0
1.509	1	1	151	10	1	22	2769	22	2769	0
1.51	1	1	152	1	1	22	2769	22	2769	0
1.51	1	1	152	1	1	22	2769	22	2769	0
1.51	1	1	152	1	1	22	2769	22	2769	0
1.511	1	1	152	2	1	22	2769	22	2769	0
1.511	1	1	152	2	1	22	2769	22	2769	0
1.511	1	1	152	2	1	22	2769	22	2769	0
1.512	1	1	152	3	1	22	2769	22	2769	0
1.512	1	1	152	3	1	22	2769	22	2769	0
1.512	1	1	152	3	1	22	2769	22	2769	0
1.513	1	1	152	4	1	22	2769	22	2769	0
1.513	1	1	152	4	1	22	2769	22	2769	0
1.513	1	1	152	4	1	22	2769	22	2769	0
1.514	1	1	152	5	1	22	2769	22	2769	0
1.514	1	1	152	5	1	22	2769	22	2769	0
1.514	1	1	152	5	1	22	2769	22	2769	0
1.515	1	1	152	6	1	22	2769	22	2769	0
1.515	1	1	152	6	1	22	2769	22	2769	0
1.515	1	1	152	6	1	22	2769	22	2769	0
1.516	1	1	152	7	1	22	2769	22	2769	0
1.516	1	1	152	7	1	22	2769	22	2769	0
1.516	1	1	152	7	1	22	2769	22	2769	0
1.517	1	1	152	8	1	22	2769	22	2769	0
1.517	1	1	152	8	1	22	2769	22	2769	0
1.517	1	1	152	8	1	22	2769	22	2769	0
1.518	1	1	152	9	1	22	2769	22	2769	0
1.518	1	1	152	9	1	22	2769	22	2769	0
1.518	1	1	152	9	1	22	2769	22	2769	0
1.519	1	1	152	10	1	22	2769	22	2769	0
1.519	1	1	152	10	1	22	2769	22	2769	0
1.519	1	1	152	10	1	22	2769	22	2769	0
1.52	1	1	153	1	1	22	2769	22	2769	0
1.52	1	1	153	1	1	22	2769	22	2769	0
1.52	1	1	153	1	1	22	2769	22	2769	0
1.521	1	1	153	2	1	22	2769	22	2769	0
1.521	1	1	153	2	1	22	2769	22	2769	0
1.521	1	1	153	2	1	22	2769	22	2769	0
1.522	1	1	153	3	1	22	2769	22	2769	0
1.522	1	1	153	3	1	22	2769	22	2769	0
1.522	1	1	153	3	1	22	2769	22	2769	0
1.523	1	1	153	4	1	22	2769	22	2769	0
1.523	1	1	153	4	1	22	2769	22	2769	0
1.523	1	1	153	4	1	22	2769	22	2769	0
1.524	1	1	153	5	1	22	2769	22	2769	0
1.524	1	1	153	5	1	22	2769	22	2769	0
1.524	1	1	153	5	1	22	2769	22	2769	0
1.525	1	1	153	6	1	22	2769	22	2769	0
1.525	1	1	153	6	1	22	2769	22	2769	0
1.525	1	1	153	6	1	22	2769	22	2769	0
1.526	1	1	153	7	1	22	2769	22	2769	0
1.526	1	1	153	7	1	22	2769	22	2769	0
1.526	1	1	153	7	1	22	2769	22	2769	0
1.527	1	1	153	8	1	22	2769	22	2769	0
1.527	1	1	153	8	1	22	2769	22	2769	0
1.527	1	1	153	8	1	22	2769	22	2769	0
1.528	1	1	153	9	1	22	2769	22	2769	0
1.528	1	1	153	9	1	22	2769	22	2769	0
1.528	1	1	153	9	1	22	2769	22	2769	0
1.529	1	1	153	10	1	22	2769	22	2769	0
1.529	1	1	153	10	1	22	2769	22	2769	0
1.529	1	1	153	10	1	22	2769	22	2769	0
1.53	1	1	154	1	1	22	2769	22	2769	0
1.53	1	1	154	1	1	22	2769	22	2769	0
1.53	1	1	154	1	1	22	2769	22	2769	0
1.531	1	1	154	2	1	22	2769	22	2769	0
1.531	1	1	154	2	1	22	2769	22	2769	0
1.531	1	1	154	2	1	22	2769	22	2769	0
1.532	1	1	154	3	1	22	2769	22	2769	0
1.532	1	1	154	3	1	22	2769	22	2769	0
1.532	1	1	154	3	1	22	2769	22	2769	0
1.533	1	1	154	4	1	22	2769	22	2769	0
1.533	1	1	154	4	1	22	2769	22	2769	0
1.533	1	1	154	4	1	22	2769	22	2769	0
1.534	1	1	154	5	1	22	2769	22	2769	0
1.534	1	1	154	5	1	22	2769	22	2769	0
1.534	1	1	154	5	1	22	2769	22	2769	0
1.535	1	1	154	6	1	22	2769	22	2769	0
1.535	1	1	154	6	1	22	2769	22	2769	0
1.535	1	1	154	6	1	22	2769	22	2769	0
1.536	1	1	154	7	1	22	2769	22	2769	0
1.536	1	1	154	7	1	22	2769	22	2769	0
1.536	1	1	154	7	1	22	2769	22	2769	0
1.537	1	1	154	8	1	22	2769	22	2769	0
1.537	1	1	154	8	1	22	2769	22	2769	0
1.537	1	1	154	8	1	22	2769	22	2769	0
1.538	1	1	154	9	1	22	2769	22	2769	0
1.538	1	1	154	9	1	22	2769	22	2769	0
1.538	1	1	154	9	1	22	2769	22	2769	0
1.539	1	1	154	10	1	22	2769	22	2769	0
1.539	1	1	154	10	1	22	2769	22	2769	0
1.539	1	1	154	10	1	22	2769	22	2769	0
1.54	1	1	155	1	1	22	2769	22	2769	0
1.54	1	1	155	1	1	22	2769	22	2769	0
1.54	1	1	155	1	1	22	2769	22	2769	0
1.541	1	1	155	2	1	22	2769	22	2769	0
1.541	1	1	155	2	1	22	2769	22	2769	0
1.541	1	1	155	2	1	22	2769	22	2769	0
